Var2	value	sum	genome
2542	16X4370187	outsider	5	16
2543	16X4370324	outsider	5	16
2544	16X4370495	outsider	6	16
2545	16X4370571	outsider	15	16
2546	16X4370862	outsider	13	16
2547	16X4371055	outsider	5	16
2548	16X4371062	outsider	8	16
2549	16X4371077	outsider	12	16
2550	16X4371104	outsider	10	16
2551	16X4371513	outsider	6	16
2552	16X4371548	outsider	7	16
2553	16X4371760	outsider	8	16
2554	16X4371866	outsider	9	16
2555	16X4371874	outsider	10	16
2556	16X4371943	outsider	9	16
2557	16X4372097	outsider	11	16
2558	16X4372230	outsider	5	16
2559	16X4372439	outsider	19	16
2560	16X4372485	outsider	7	16
2561	16X4372561	outsider	6	16
2562	16X4372773	outsider	9	16
2563	16X4372935	outsider	13	16
2564	16X4373378	outsider	3	16
2565	16X4373462	outsider	6	16
2566	16X4374194	outsider	4	16
2567	16X4374252	outsider	3	16
2568	16X4374333	outsider	4	16
2569	16X4374560	outsider	8	16
2570	16X4374700	outsider	3	16
2571	16X4374725	outsider	3	16
2572	16X4374861	outsider	6	16
2573	16X4375210	outsider	6	16
2574	16X4375806	outsider	7	16
2575	16X4376184	outsider	7	16
2576	16X4376368	outsider	11	16
2577	16X4376395	outsider	7	16
2578	16X4376427	outsider	13	16
2579	16X4376437	outsider	5	16
2580	16X4376462	outsider	3	16
2581	16X4376609	outsider	11	16
2582	16X4376611	outsider	14	16
2583	16X4376679	outsider	14	16
2584	16X4377208	outsider	4	16
2585	16X4377209	outsider	5	16
2586	16X4377403	outsider	14	16
2587	16X4377640	outsider	4	16
2588	16X4377864	outsider	5	16
2589	16X4377866	outsider	3	16
2590	16X4378218	outsider	17	16
2591	16X4378259	outsider	8	16
2592	16X4378261	outsider	4	16
2593	16X4378303	outsider	3	16
2594	16X4378340	outsider	5	16
2595	16X4378360	outsider	5	16
2596	16X4378370	outsider	9	16
2597	16X4378375	outsider	3	16
2598	16X4378380	outsider	5	16
2599	16X4378385	outsider	6	16
2600	16X4378472	outsider	4	16
2601	16X4378613	outsider	13	16
2602	16X4378624	outsider	14	16
2603	16X4378650	outsider	11	16
2604	16X4378893	outsider	5	16
2605	16X4379332	outsider	19	16
2606	16X4379490	outsider	4	16
2607	16X4379491	outsider	3	16
2608	16X4379492	outsider	3	16
2609	16X4379750	outsider	13	16
2610	16X4379789	outsider	3	16
2611	16X4379795	outsider	4	16
2612	16X4380248	outsider	13	16
2613	16X4380251	outsider	3	16
2614	16X4380353	outsider	11	16
2615	16X4380493	outsider	5	16
2616	16X4380638	outsider	4	16
2617	16X4380647	outsider	3	16
2618	16X4380662	outsider	7	16
2619	16X4380682	outsider	3	16
2620	16X4380790	outsider	3	16
2621	16X4380914	outsider	12	16
2622	16X4381035	outsider	4	16
2623	16X4381212	outsider	4	16
2624	17X4381254	outsider	14	17
2625	17X4381297	outsider	14	17
2626	17X4381309	outsider	6	17
2627	17X4411561	outsider	8	17
2628	17X4416763	outsider	3	17
2629	17X4434232	outsider	5	17
2630	17X4443108	outsider	6	17
2631	17X4443109	outsider	3	17
2632	17X4470992	outsider	11	17
2633	17X4478711	outsider	3	17
2634	17X4570589	outsider	6	17
2635	17X4572786	outsider	3	17
2636	17X4573810	outsider	3	17
2637	17X4576893	outsider	4	17
2638	17X4595336	outsider	3	17
2639	17X4608096	outsider	4	17
2640	17X4613046	outsider	6	17
2641	17X4654309	outsider	8	17
2642	17X4663383	outsider	9	17
2643	17X4663577	outsider	7	17
2644	17X4666057	outsider	5	17
2645	17X4670455	outsider	5	17
2646	17X4683704	outsider	4	17
2647	17X4691113	outsider	7	17
2648	17X4758776	outsider	5	17
2649	17X4816558	outsider	4	17
2650	17X4827394	outsider	4	17
2651	17X4832675	outsider	4	17
2652	17X4836927	outsider	3	17
2653	17X4857397	outsider	4	17
2654	17X4871979	outsider	3	17
2655	17X4923163	outsider	5	17
2656	17X4926649	outsider	10	17
2657	17X4958390	outsider	6	17
2658	17X4965859	outsider	9	17
2659	17X4985840	outsider	7	17
2660	17X5013261	outsider	7	17
2661	17X5053157	outsider	3	17
2662	17X5068143	outsider	5	17
2663	17X5080141	outsider	4	17
2664	17X5104841	outsider	6	17
2665	17X5118999	outsider	12	17
2666	17X5119008	outsider	13	17
2667	17X5173769	outsider	6	17
2668	17X5201789	outsider	3	17
2669	17X5278039	outsider	5	17
2670	17X5312425	outsider	7	17
2671	17X5351808	outsider	5	17
2672	17X5352023	outsider	13	17
2673	17X5353607	outsider	9	17
2674	17X5365357	outsider	4	17
2675	17X5401425	outsider	3	17
2676	17X5409423	outsider	9	17
2677	17X5418536	outsider	3	17
2678	17X5432643	outsider	4	17
2679	17X5459983	outsider	11	17
2680	17X5491198	outsider	7	17
2681	17X5509377	outsider	5	17
2682	17X5518085	outsider	3	17
2683	17X5520320	outsider	8	17
2684	17X5520481	outsider	6	17
2685	17X5544527	outsider	4	17
2686	17X5564787	outsider	4	17
2687	17X5579566	outsider	10	17
2688	17X5579572	outsider	12	17
2689	17X5608402	outsider	4	17
2690	17X5611905	outsider	4	17
2691	17X5631441	outsider	5	17
2692	17X5639039	outsider	4	17
2693	17X5653671	outsider	5	17
2694	17X5675526	outsider	12	17
2695	17X5678492	outsider	5	17
2696	17X5708693	outsider	3	17
2697	17X5755452	outsider	4	17
2698	17X5772750	outsider	7	17
2699	17X5773586	outsider	5	17
2700	17X5801625	outsider	4	17
2701	17X5806769	outsider	4	17
2702	17X5816470	outsider	3	17
2703	17X5836753	outsider	6	17
2704	17X5836755	outsider	13	17
2705	17X5836760	outsider	12	17
2706	17X5849273	outsider	12	17
2707	17X5850953	outsider	4	17
2708	17X5875101	outsider	4	17
2709	17X5881345	outsider	3	17
2710	17X5889028	outsider	3	17
2711	17X5945059	outsider	5	17
2712	17X5953405	outsider	3	17
2713	17X5957028	outsider	3	17
2714	17X5975187	outsider	5	17
2715	17X5978948	outsider	3	17
2716	17X5979515	outsider	3	17
2717	17X5979517	outsider	3	17
2718	17X6021148	outsider	5	17
2719	17X6051575	outsider	3	17
2720	17X6071281	outsider	4	17
2721	17X6108541	outsider	8	17
2722	17X6117876	outsider	4	17
2723	17X6118661	outsider	4	17
2724	17X6123315	outsider	12	17
2725	17X6154265	outsider	11	17
2726	17X6154376	outsider	8	17
2727	17X6155631	outsider	3	17
2728	17X6162094	outsider	7	17
2729	17X6162099	outsider	3	17
2730	17X6162680	outsider	3	17
2731	17X6170153	outsider	7	17
2732	17X6177578	outsider	4	17
2733	17X6177584	outsider	3	17
2734	17X6185036	outsider	8	17
2735	17X6191274	outsider	5	17
2736	17X6196589	outsider	10	17
2737	17X6198714	outsider	5	17
2738	17X6199738	outsider	3	17
2739	17X6203805	outsider	6	17
2740	17X6211743	outsider	3	17
2741	17X6265308	outsider	12	17
2742	17X6338432	outsider	3	17
2743	17X6372442	outsider	8	17
2744	17X6377972	outsider	6	17
2745	17X6389657	outsider	4	17
2746	17X6391890	outsider	4	17
2747	17X6409604	outsider	10	17
2748	17X6410688	outsider	8	17
2749	17X6425410	outsider	9	17
2750	17X6427657	outsider	6	17
2751	17X6436039	outsider	13	17
2752	17X6436800	outsider	10	17
2753	17X6447115	outsider	14	17
2754	17X6447125	outsider	13	17
2755	17X6470450	outsider	9	17
2756	17X6470632	outsider	9	17
2757	17X6483435	outsider	6	17
2758	17X6483444	outsider	13	17
2759	17X6487940	outsider	7	17
2760	17X6540290	outsider	7	17
2761	17X6561983	outsider	7	17
2762	17X6571941	outsider	3	17
2763	17X6626545	outsider	8	17
2764	17X6633312	outsider	12	17
2765	17X6643000	outsider	5	17
2766	17X6643015	outsider	3	17
2767	17X6676893	outsider	10	17
2768	17X6679053	outsider	4	17
2769	17X6692016	outsider	12	17
2770	17X6711297	outsider	8	17
2771	18X6713986	outsider	3	18
2772	18X6714576	outsider	11	18
2773	18X6714579	outsider	8	18
2774	18X6715052	outsider	3	18
2775	18X6715195	outsider	4	18
2776	18X6715360	outsider	15	18
2777	18X6715907	outsider	14	18
2778	18X6715916	outsider	7	18
2779	18X6716033	outsider	7	18
2780	18X6716155	outsider	15	18
2781	18X6716220	outsider	16	18
2782	18X6716799	outsider	4	18
2783	18X6716816	outsider	3	18
2784	18X6716893	outsider	3	18
2785	18X6716964	outsider	15	18
2786	18X6717151	outsider	5	18
2787	18X6717279	outsider	3	18
2788	18X6717285	outsider	4	18
2789	18X6717297	outsider	14	18
2790	18X6717393	outsider	4	18
2791	18X6717401	outsider	18	18
2792	18X6717613	outsider	9	18
2793	18X6717737	outsider	14	18
2794	18X6717799	outsider	5	18
2795	18X6717923	outsider	6	18
2796	18X6717931	outsider	5	18
2797	18X6717976	outsider	17	18
2798	18X6718062	outsider	10	18
2799	18X6718085	outsider	5	18
2800	18X6718212	outsider	11	18
2801	18X6718309	outsider	3	18
2802	18X6718775	outsider	14	18
2803	18X6718799	outsider	4	18
2804	18X6718934	outsider	5	18
2805	18X6718953	outsider	5	18
2806	18X6719041	outsider	3	18
2807	18X6719393	outsider	16	18
2808	18X6719921	outsider	4	18
2809	18X6720122	outsider	5	18
2810	18X6720345	outsider	3	18
2811	18X6720480	outsider	4	18
2812	18X6720607	outsider	4	18
2813	18X6720821	outsider	13	18
2814	18X6720876	outsider	7	18
2815	18X6721302	outsider	4	18
2816	18X6721387	outsider	14	18
2817	18X6721602	outsider	13	18
2818	18X6721692	outsider	4	18
2819	18X6722039	outsider	3	18
2820	18X6722333	outsider	8	18
2821	18X6722504	outsider	3	18
2822	18X6722576	outsider	9	18
2823	18X6722719	outsider	3	18
2824	18X6722781	outsider	10	18
2825	18X6722923	outsider	3	18
2826	18X6722992	outsider	11	18
2827	18X6723053	outsider	3	18
2828	18X6723091	outsider	3	18
2829	18X6723592	outsider	14	18
2830	18X6723908	outsider	8	18
2831	18X6724519	outsider	3	18
2832	18X6724658	outsider	14	18
2833	18X6725142	outsider	3	18
2834	18X6725216	outsider	14	18
2835	18X6725264	outsider	16	18
2836	18X6725348	outsider	6	18
2837	18X6725353	outsider	4	18
2838	18X6725387	outsider	9	18
2839	18X6725564	outsider	17	18
2840	18X6725768	outsider	6	18
2841	18X6725957	outsider	14	18
2842	18X6726138	outsider	3	18
2843	18X6726239	outsider	4	18
2844	18X6726320	outsider	4	18
2845	18X6726514	outsider	12	18
2846	18X6726679	outsider	12	18
2847	18X6726802	outsider	6	18
2848	18X6726926	outsider	3	18
2849	18X6727000	outsider	9	18
2850	18X6727007	outsider	4	18
2851	18X6727010	outsider	6	18
2852	18X6727059	outsider	7	18
2853	18X6727406	outsider	9	18
2854	18X6727456	outsider	17	18
2855	18X6727499	outsider	6	18
2856	18X6727626	outsider	5	18
2857	18X6727815	outsider	5	18
2858	18X6727843	outsider	6	18
2859	18X6728174	outsider	9	18
2860	18X6728297	outsider	3	18
2861	18X6728785	outsider	5	18
2862	18X6728881	outsider	6	18
2863	18X6729522	outsider	4	18
2864	18X6729588	outsider	5	18
2865	18X6729682	outsider	11	18
2866	18X6729824	outsider	3	18
2867	18X6730068	outsider	17	18
2868	18X6730136	outsider	6	18
2869	18X6730542	outsider	9	18
2870	18X6731389	outsider	17	18
2871	18X6731710	outsider	5	18
2872	18X6731847	outsider	4	18
2873	18X6731927	outsider	4	18
2874	18X6732085	outsider	15	18
2875	18X6732126	outsider	6	18
2876	18X6732285	outsider	3	18
2877	18X6732914	outsider	3	18
2878	18X6733097	outsider	3	18
2879	18X6733121	outsider	16	18
2880	18X6733474	outsider	5	18
2881	18X6733508	outsider	10	18
2882	18X6733864	outsider	3	18
2883	18X6733899	outsider	6	18
2884	18X6734013	outsider	14	18
2885	18X6734049	outsider	11	18
2886	18X6734054	outsider	3	18
2887	18X6734287	outsider	3	18
2888	18X6734496	outsider	4	18
2889	18X6734500	outsider	14	18
2890	18X6734682	outsider	16	18
2891	18X6734764	outsider	16	18
2892	18X6735186	outsider	10	18
2893	18X6735201	outsider	6	18
2894	18X6735377	outsider	9	18
2895	18X6735401	outsider	3	18
2896	18X6735498	outsider	13	18
2897	18X6736337	outsider	8	18
2898	18X6736360	outsider	14	18
2899	18X6736463	outsider	9	18
2900	18X6736468	outsider	10	18
2901	18X6736511	outsider	3	18
2902	18X6736539	outsider	7	18
2903	18X6736706	outsider	3	18
2904	18X6736814	outsider	6	18
2905	18X6736998	outsider	17	18
2906	18X6737003	outsider	4	18
2907	18X6737178	outsider	3	18
2908	18X6737341	outsider	6	18
2909	18X6737461	outsider	3	18
2910	18X6737546	outsider	6	18
2911	18X6737797	outsider	5	18
2912	18X6738427	outsider	5	18
2913	18X6738450	outsider	17	18
2914	18X6738537	outsider	13	18
2915	18X6738563	outsider	6	18
2916	18X6739434	outsider	3	18
2917	18X6739644	outsider	4	18
2918	18X6739780	outsider	3	18
2919	18X6740155	outsider	7	18
2920	18X6740370	outsider	5	18
2921	18X6740841	outsider	3	18
2922	18X6741141	outsider	12	18
2923	18X6741338	outsider	19	18
2924	18X6741401	outsider	17	18
2925	18X6741462	outsider	3	18
2926	19X6742225	outsider	5	19
2927	19X6742366	outsider	19	19
2928	19X6742819	outsider	3	19
2929	19X6743294	outsider	16	19
2930	19X6743380	outsider	6	19
2931	19X6743683	outsider	5	19
2932	19X6743716	outsider	17	19
2933	19X6743938	outsider	6	19
2934	19X6744131	outsider	3	19
2935	19X6744231	outsider	7	19
2936	19X6744337	outsider	17	19
2937	19X6744341	outsider	11	19
2938	19X6744372	outsider	7	19
2939	19X6744386	outsider	8	19
2940	19X6744402	outsider	8	19
2941	19X6744530	outsider	12	19
2942	19X6744615	outsider	13	19
2943	19X6744650	outsider	21	19
2944	19X6744956	outsider	7	19
2945	19X6744959	outsider	19	19
2946	19X6744971	outsider	7	19
2947	19X6744979	outsider	18	19
2948	19X6744999	outsider	21	19
2949	19X6745044	outsider	3	19
2950	19X6745058	outsider	15	19
2951	19X6745299	outsider	6	19
2952	19X6745311	outsider	3	19
2953	19X6745358	outsider	20	19
2954	19X6745401	outsider	3	19
2955	19X6745879	outsider	4	19
2956	19X6745889	outsider	6	19
2957	19X6745912	outsider	10	19
2958	19X6745948	outsider	14	19
2959	19X6746046	outsider	3	19
2960	19X6746219	outsider	4	19
2961	19X6746387	outsider	8	19
2962	19X6746701	outsider	4	19
2963	19X6746719	outsider	11	19
2964	19X6746801	outsider	4	19
2965	19X6746880	outsider	9	19
2966	19X6747067	outsider	4	19
2967	19X6747174	outsider	9	19
2968	19X6747453	outsider	24	19
2969	19X6747700	outsider	7	19
2970	19X6748044	outsider	5	19
2971	19X6748054	outsider	15	19
2972	19X6748201	outsider	3	19
2973	19X6748255	outsider	6	19
2974	19X6748277	outsider	7	19
2975	19X6748287	outsider	10	19
2976	19X6748294	outsider	7	19
2977	19X6748299	outsider	8	19
2978	19X6748332	outsider	7	19
2979	19X6748397	outsider	6	19
2980	19X6748502	outsider	17	19
2981	19X6748562	outsider	9	19
2982	19X6748594	outsider	3	19
2983	19X6748618	outsider	15	19
2984	19X6748777	outsider	20	19
2985	19X6748854	outsider	21	19
2986	19X6749001	outsider	4	19
2987	19X6749046	outsider	6	19
2988	19X6749349	outsider	8	19
2989	19X6749439	outsider	16	19
2990	19X6749471	outsider	4	19
2991	19X6749493	outsider	4	19
2992	19X6749625	outsider	7	19
2993	19X6749633	outsider	16	19
2994	19X6749676	outsider	9	19
2995	19X6749686	outsider	6	19
2996	19X6749789	outsider	3	19
2997	19X6749825	outsider	17	19
2998	19X6749873	outsider	18	19
2999	19X6749895	outsider	10	19
3000	19X6749901	outsider	4	19
3001	19X6749913	outsider	21	19
3002	19X6749930	outsider	7	19
3003	19X6750038	outsider	6	19
3004	19X6750265	outsider	13	19
3005	19X6750628	outsider	7	19
3006	19X6750631	outsider	14	19
3007	19X6750760	outsider	11	19
3008	19X6751072	outsider	4	19
3009	19X6751253	outsider	21	19
3010	19X6751381	outsider	23	19
3011	19X6751387	outsider	11	19
3012	19X6751412	outsider	21	19
3013	19X6751478	outsider	8	19
3014	19X6751479	outsider	16	19
3015	19X6751533	outsider	10	19
3016	19X6751615	outsider	5	19
3017	19X6751621	outsider	11	19
3018	19X6751710	outsider	21	19
3019	19X6751953	outsider	7	19
3020	19X6752082	outsider	16	19
3021	19X6752177	outsider	20	19
3022	19X6752184	outsider	5	19
3023	19X6752264	outsider	3	19
3024	19X6752278	outsider	10	19
3025	19X6752307	outsider	8	19
3026	19X6752373	outsider	17	19
3027	19X6752377	outsider	12	19
3028	19X6752383	outsider	5	19
3029	19X6752392	outsider	8	19
3030	19X6752446	outsider	13	19
3031	19X6752577	outsider	10	19
3032	19X6752622	outsider	24	19
3033	19X6752709	outsider	3	19
3034	19X6752828	outsider	8	19
3035	19X6752858	outsider	5	19
3036	19X6752875	outsider	13	19
3037	19X6753375	outsider	20	19
3038	19X6753477	outsider	20	19
3039	19X6753523	outsider	6	19
3040	19X6753532	outsider	6	19
3041	20X6754576	outsider	4	20
3042	20X6755618	outsider	3	20
3043	20X6756010	outsider	9	20
3044	20X6756103	outsider	3	20
3045	20X6756168	outsider	3	20
3046	20X6756308	outsider	4	20
3047	20X6757384	outsider	5	20
3048	20X6758653	outsider	3	20
3049	20X6759514	outsider	3	20
3050	20X6759891	outsider	7	20
3051	20X6760823	outsider	5	20
3052	20X6762645	outsider	3	20
3053	20X6766586	outsider	6	20
3054	20X6768266	outsider	3	20
3055	20X6768870	outsider	3	20
3056	20X6769843	outsider	3	20
3057	20X6770165	outsider	6	20
3058	20X6775405	outsider	4	20
3059	20X6776256	outsider	4	20
3060	20X6776858	outsider	5	20
3061	20X6779973	outsider	6	20
3062	20X6781401	outsider	8	20
3063	20X6782169	outsider	11	20
3064	20X6782174	outsider	11	20
3065	20X6783190	outsider	7	20
3066	20X6784535	outsider	8	20
3067	20X6785370	outsider	3	20
3068	20X6789799	outsider	6	20
3069	20X6790304	outsider	3	20
3070	20X6790414	outsider	3	20
3071	20X6790493	outsider	7	20
3072	20X6790497	outsider	7	20
3073	20X6790673	outsider	5	20
3074	20X6792553	outsider	3	20
3075	20X6792728	outsider	3	20
3076	20X6795844	outsider	3	20
3077	20X6796330	outsider	3	20
3078	20X6799280	outsider	3	20
3079	20X6800152	outsider	8	20
3080	20X6801837	outsider	3	20
3081	20X6802584	outsider	3	20
3082	20X6805031	outsider	5	20
3083	20X6807821	outsider	4	20
3084	20X6809600	outsider	7	20
3085	20X6811133	outsider	4	20
3086	20X6812428	outsider	3	20
3087	20X6812430	outsider	5	20
3088	20X6814183	outsider	6	20
3089	20X6819269	outsider	3	20
3090	20X6819872	outsider	7	20
3091	20X6820052	outsider	10	20
3092	20X6821281	outsider	3	20
3093	20X6821521	outsider	3	20
3094	20X6823135	outsider	5	20
3095	20X6825422	outsider	10	20
3096	20X6825429	outsider	6	20
3097	20X6826072	outsider	5	20
3098	20X6828442	outsider	6	20
3099	20X6829619	outsider	6	20
3100	20X6833505	outsider	5	20
3101	20X6833897	outsider	6	20
3102	20X6833930	outsider	5	20
3103	20X6836148	outsider	4	20
3104	20X6837195	outsider	6	20
3105	20X6838191	outsider	3	20
3106	20X6841176	outsider	5	20
3107	20X6844990	outsider	12	20
3108	20X6844994	outsider	10	20
3109	20X6845640	outsider	3	20
3110	20X6853161	outsider	4	20
3111	20X6857869	outsider	3	20
3112	20X6858364	outsider	3	20
3113	20X6858873	outsider	5	20
3114	20X6859086	outsider	3	20
3115	20X6859693	outsider	7	20
3116	20X6859697	outsider	9	20
3117	20X6862097	outsider	3	20
3118	20X6862132	outsider	3	20
3119	20X6862463	outsider	3	20
3120	20X6863464	outsider	4	20
3121	20X6867207	outsider	3	20
3122	20X6870382	outsider	7	20
3123	20X6870502	outsider	5	20
3124	20X6870505	outsider	5	20
3125	20X6876213	outsider	3	20
3126	20X6876524	outsider	9	20
3127	20X6876527	outsider	7	20
3128	20X6877830	outsider	10	20
3129	20X6881158	outsider	5	20
3130	20X6881257	outsider	5	20
3131	20X6881260	outsider	5	20
3132	20X6882489	outsider	3	20
3133	20X6889495	outsider	8	20
3134	20X6890876	outsider	4	20
3135	20X6890880	outsider	9	20
3136	20X6891637	outsider	5	20
3137	20X6899566	outsider	9	20
3138	20X6902375	outsider	3	20
3139	20X6904258	outsider	7	20
3140	20X6905442	outsider	3	20
3141	20X6908729	outsider	4	20
3142	20X6911299	outsider	9	20
3143	20X6913213	outsider	10	20
3144	20X6913219	outsider	9	20
3145	20X6914166	outsider	9	20
3146	20X6916971	outsider	3	20
3147	20X6917876	outsider	9	20
3148	20X6918135	outsider	4	20
3149	20X6920767	outsider	3	20
3150	20X6923605	outsider	10	20
3151	20X6925109	outsider	8	20
3152	20X6925298	outsider	7	20
3153	20X6926254	outsider	4	20
3154	20X6927426	outsider	4	20
3155	20X6928382	outsider	5	20
3156	20X6928553	outsider	3	20
3157	20X6930175	outsider	3	20
3158	20X6933944	outsider	8	20
3159	21X6939215	outsider	6	21
3160	21X6939777	outsider	3	21
3161	21X6945774	outsider	4	21
3162	21X6946912	outsider	5	21
3163	21X6952306	outsider	4	21
3164	21X6952496	outsider	4	21
3165	21X6954390	outsider	4	21
3166	21X6956177	outsider	4	21
3167	21X6969043	outsider	6	21
3168	21X6969045	outsider	3	21
3169	21X6969494	outsider	3	21
3170	21X6985734	outsider	5	21
3171	21X6986249	outsider	8	21
3172	21X6994243	outsider	8	21
3173	21X7019772	outsider	3	21
3174	21X7021353	outsider	4	21
3175	21X7023218	outsider	9	21
3176	21X7027815	outsider	5	21
3177	21X7040822	outsider	9	21
3178	21X7052384	outsider	3	21
3179	21X7055700	outsider	4	21
3180	21X7056549	outsider	5	21
3181	21X7074043	outsider	5	21
3182	21X7074340	outsider	5	21
3183	21X7074634	outsider	4	21
3184	21X7076068	outsider	11	21
3185	21X7082551	outsider	7	21
3186	21X7083170	outsider	7	21
3187	21X7083171	outsider	3	21
3188	21X7085318	outsider	3	21
3189	21X7085332	outsider	3	21
3190	21X7088330	outsider	7	21
3191	21X7095050	outsider	12	21
3192	21X7096712	outsider	8	21
3193	21X7097895	outsider	12	21
3194	21X7097977	outsider	3	21
3195	21X7102675	outsider	6	21
3196	21X7105573	outsider	13	21
3197	21X7110924	outsider	8	21
3198	21X7117117	outsider	6	21
3199	21X7120540	outsider	10	21
3200	21X7122110	outsider	6	21
3201	21X7123219	outsider	3	21
3202	21X7123660	outsider	7	21
3203	21X7123847	outsider	3	21
3204	21X7125591	outsider	3	21
3205	21X7127972	outsider	8	21
3206	21X7129715	outsider	3	21
3207	21X7141122	outsider	5	21
3208	21X7142004	outsider	10	21
3209	21X7146991	outsider	3	21
3210	21X7148480	outsider	3	21
3211	21X7149873	outsider	13	21
